The result is shown here.
In epoch 795, loss: 0.356, train acc: 0.890, val acc: 0.780 (best 0.786), test acc: 0.764 (best 0.764)
In epoch 800, loss: 0.355, train acc: 0.892, val acc: 0.782 (best 0.786), test acc: 0.764 (best 0.764)
In epoch 805, loss: 0.354, train acc: 0.892, val acc: 0.782 (best 0.786), test acc: 0.766 (best 0.764)
In epoch 810, loss: 0.353, train acc: 0.893, val acc: 0.784 (best 0.786), test acc: 0.766 (best 0.764)
In epoch 815, loss: 0.352, train acc: 0.893, val acc: 0.784 (best 0.786), test acc: 0.766 (best 0.764)
In epoch 820, loss: 0.351, train acc: 0.892, val acc: 0.786 (best 0.786), test acc: 0.766 (best 0.764)
In epoch 825, loss: 0.350, train acc: 0.892, val acc: 0.778 (best 0.786), test acc: 0.768 (best 0.764)
In epoch 830, loss: 0.349, train acc: 0.893, val acc: 0.780 (best 0.786), test acc: 0.768 (best 0.764)
In epoch 835, loss: 0.348, train acc: 0.893, val acc: 0.784 (best 0.786), test acc: 0.766 (best 0.764)
In epoch 840, loss: 0.347, train acc: 0.894, val acc: 0.780 (best 0.786), test acc: 0.768 (best 0.764)
In epoch 845, loss: 0.347, train acc: 0.890, val acc: 0.786 (best 0.786), test acc: 0.768 (best 0.764)
In epoch 850, loss: 0.346, train acc: 0.895, val acc: 0.776 (best 0.786), test acc: 0.768 (best 0.764)
In epoch 855, loss: 0.344, train acc: 0.892, val acc: 0.784 (best 0.786), test acc: 0.768 (best 0.764)
In epoch 860, loss: 0.343, train acc: 0.892, val acc: 0.780 (best 0.786), test acc: 0.764 (best 0.764)
In epoch 865, loss: 0.343, train acc: 0.896, val acc: 0.778 (best 0.786), test acc: 0.768 (best 0.764)
In epoch 870, loss: 0.343, train acc: 0.892, val acc: 0.789 (best 0.789), test acc: 0.764 (best 0.764)
In epoch 875, loss: 0.341, train acc: 0.893, val acc: 0.780 (best 0.789), test acc: 0.768 (best 0.764)
In epoch 880, loss: 0.340, train acc: 0.894, val acc: 0.780 (best 0.789), test acc: 0.766 (best 0.764)
In epoch 885, loss: 0.339, train acc: 0.895, val acc: 0.780 (best 0.789), test acc: 0.768 (best 0.764)
In epoch 890, loss: 0.338, train acc: 0.893, val acc: 0.784 (best 0.789), test acc: 0.770 (best 0.764)
In epoch 895, loss: 0.338, train acc: 0.898, val acc: 0.773 (best 0.789), test acc: 0.768 (best 0.764)
In epoch 900, loss: 0.338, train acc: 0.893, val acc: 0.782 (best 0.789), test acc: 0.770 (best 0.764)
In epoch 905, loss: 0.336, train acc: 0.897, val acc: 0.780 (best 0.789), test acc: 0.768 (best 0.764)
In epoch 910, loss: 0.335, train acc: 0.896, val acc: 0.778 (best 0.789), test acc: 0.770 (best 0.764)
In epoch 915, loss: 0.334, train acc: 0.895, val acc: 0.786 (best 0.789), test acc: 0.770 (best 0.764)
In epoch 920, loss: 0.333, train acc: 0.895, val acc: 0.782 (best 0.789), test acc: 0.770 (best 0.764)
In epoch 925, loss: 0.332, train acc: 0.897, val acc: 0.780 (best 0.789), test acc: 0.770 (best 0.764)
In epoch 930, loss: 0.331, train acc: 0.896, val acc: 0.784 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 935, loss: 0.331, train acc: 0.897, val acc: 0.774 (best 0.789), test acc: 0.768 (best 0.764)
In epoch 940, loss: 0.333, train acc: 0.892, val acc: 0.787 (best 0.789), test acc: 0.764 (best 0.764)
In epoch 945, loss: 0.335, train acc: 0.895, val acc: 0.786 (best 0.789), test acc: 0.766 (best 0.764)
In epoch 950, loss: 0.329, train acc: 0.898, val acc: 0.778 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 955, loss: 0.328, train acc: 0.897, val acc: 0.780 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 960, loss: 0.327, train acc: 0.897, val acc: 0.780 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 965, loss: 0.326, train acc: 0.896, val acc: 0.782 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 970, loss: 0.325, train acc: 0.895, val acc: 0.782 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 975, loss: 0.324, train acc: 0.897, val acc: 0.784 (best 0.789), test acc: 0.773 (best 0.764)
In epoch 980, loss: 0.323, train acc: 0.896, val acc: 0.784 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 985, loss: 0.323, train acc: 0.896, val acc: 0.786 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 990, loss: 0.322, train acc: 0.898, val acc: 0.784 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 995, loss: 0.321, train acc: 0.897, val acc: 0.784 (best 0.789), test acc: 0.772 (best 0.764)
In epoch 1000, loss: 0.321, train acc: 0.898, val acc: 0.786 (best 0.789), test acc: 0.768 (best 0.764)
