The result is shown here.
In epoch 840, loss: 0.321, train acc: 0.902, val acc: 0.778 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 845, loss: 0.321, train acc: 0.903, val acc: 0.776 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 850, loss: 0.319, train acc: 0.901, val acc: 0.778 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 855, loss: 0.319, train acc: 0.903, val acc: 0.780 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 860, loss: 0.318, train acc: 0.902, val acc: 0.780 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 865, loss: 0.319, train acc: 0.904, val acc: 0.784 (best 0.786), test acc: 0.773 (best 0.777)
In epoch 870, loss: 0.317, train acc: 0.905, val acc: 0.780 (best 0.786), test acc: 0.773 (best 0.777)
In epoch 875, loss: 0.315, train acc: 0.901, val acc: 0.780 (best 0.786), test acc: 0.770 (best 0.777)
In epoch 880, loss: 0.316, train acc: 0.905, val acc: 0.782 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 885, loss: 0.314, train acc: 0.903, val acc: 0.778 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 890, loss: 0.314, train acc: 0.904, val acc: 0.782 (best 0.786), test acc: 0.773 (best 0.777)
In epoch 895, loss: 0.312, train acc: 0.904, val acc: 0.780 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 900, loss: 0.312, train acc: 0.903, val acc: 0.782 (best 0.786), test acc: 0.768 (best 0.777)
In epoch 905, loss: 0.311, train acc: 0.903, val acc: 0.782 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 910, loss: 0.312, train acc: 0.903, val acc: 0.784 (best 0.786), test acc: 0.773 (best 0.777)
In epoch 915, loss: 0.309, train acc: 0.904, val acc: 0.784 (best 0.786), test acc: 0.772 (best 0.777)
In epoch 920, loss: 0.309, train acc: 0.903, val acc: 0.784 (best 0.786), test acc: 0.770 (best 0.777)
